"gene"	"probe"	"cor"	"p.val"	"p.adj"	"class"	"Trait"	"Tissue"
"SH3GL2"	"cg11298636"	0.340764429727949	0.000252509692948806	0.0119674203651839	"gene_body"	"Age"	"Ovary"
"KAZN"	"cg19710662"	-0.282027645478611	0.00271015451827382	0.0479866644260551	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg02776627"	0.379151496175327	4.06594835795371e-05	0.00380955443796981	"gene_body"	"Age"	"Ovary"
"NOTCH3"	"cg01282080"	-0.294616760648826	0.00169631267786489	0.0368589993862044	"gene_body"	"Age"	"Ovary"
"CDK14"	"cg24118526"	-0.293584956472671	0.00176412386885862	0.0372665318079311	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg22685658"	-0.286934366492255	0.00226343970242126	0.043168944059825	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg20774834"	-0.306987887095239	0.00104836516621501	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"ZNF467"	"cg09646197"	0.376119769476567	4.73702188518982e-05	0.00401336620145231	"gene_body"	"Age"	"Ovary"
"NOL4L"	"cg01608683"	-0.322900927889285	0.000547166267339192	0.018543115545061	"gene_body"	"Age"	"Ovary"
"KCNK5"	"cg05255811"	-0.333814695746856	0.000343046801523365	0.0140826016872788	"gene_body"	"Age"	"Ovary"
"SLC6A6"	"cg16461102"	-0.316429000418914	0.000715883064786829	0.021598807948	"gene_body"	"Age"	"Ovary"
"FAIM2"	"cg00841233"	0.329046384310959	0.000421569108671554	0.0162192095722718	"gene_body"	"Age"	"Ovary"
"ANTXR1"	"cg13944494"	0.286617638505947	0.00229012927500978	0.0433220654303512	"gene_body"	"Age"	"Ovary"
"PLEKHG5"	"cg06873421"	-0.311936709714891	0.00085970043969646	0.0239393507053937	"gene_body"	"Age"	"Ovary"
"AFAP1"	"cg22430985"	-0.287737734091281	0.0021969984712761	0.0423653651942926	"gene_body"	"Age"	"Ovary"
"STXBP1"	"cg12374917"	-0.308312029213685	0.000994494680277647	0.0265777034688966	"gene_body"	"Age"	"Ovary"
"CMIP"	"cg03031932"	-0.309779910872127	0.000937738703872708	0.0256637492702483	"gene_body"	"Age"	"Ovary"
"UNC13B"	"cg01719495"	-0.321245817350864	0.000586430457765479	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"EN2"	"cg16935980"	0.300016798592964	0.00137846207082087	0.0323836930148006	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg00877792"	0.409064323804676	8.28749623113202e-06	0.00113795896525406	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg23328194"	-0.297462246429005	0.00152137675030051	0.0345192149270463	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg18038912"	0.369049589193008	6.72503225967556e-05	0.00535515896026926	"gene_body"	"Age"	"Ovary"
"EN2"	"cg12242086"	0.387961824430596	2.58588707560144e-05	0.00260683603418859	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg03589296"	-0.410365965358607	7.70599044950361e-06	0.00111582741708812	"gene_body"	"Age"	"Ovary"
"ASAP1"	"cg06995969"	-0.3810904292638	3.68457363754216e-05	0.0035785298109007	"gene_body"	"Age"	"Ovary"
"TMEM38A"	"cg18390918"	0.290536139053688	0.00197909845023492	0.0398018688325023	"gene_body"	"Age"	"Ovary"
"TRAPPC9"	"cg13442238"	-0.370656131682669	6.21471517498866e-05	0.00505040731159282	"gene_body"	"Age"	"Ovary"
"ASAP2"	"cg01259423"	-0.297551071445617	0.00151618977264003	0.03451649362209	"gene_body"	"Age"	"Ovary"
"ASAP1"	"cg07490124"	-0.307186123882323	0.00104013433524098	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg06246668"	0.483627763090762	7.57544048914126e-08	3.17530568713268e-05	"gene_body"	"Age"	"Ovary"
"PHACTR1"	"cg06816102"	0.357434151743582	0.00011753868408341	0.00720060061569446	"gene_body"	"Age"	"Ovary"
"FAM20A"	"cg03835032"	-0.320968963177569	0.000593245326694054	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg03270167"	-0.464052721088992	2.90000648260738e-07	8.10456069238384e-05	"gene_body"	"Age"	"Ovary"
"PATZ1"	"cg03872831"	-0.299265411586429	0.00141917579580819	0.0330477077129135	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg01271812"	-0.524324699361882	3.49947888239745e-09	6.96746245485332e-06	"gene_body"	"Age"	"Ovary"
"RAB15"	"cg03004027"	-0.40120263459571	1.27781752993431e-05	0.00149654982476424	"gene_body"	"Age"	"Ovary"
"KCNT1"	"cg14341131"	-0.348716654320879	0.000176259047499689	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"FOXN3"	"cg09808985"	-0.296629964940813	0.00157076704383534	0.0352382781326892	"gene_body"	"Age"	"Ovary"
"MECOM"	"cg17367615"	-0.307961784872164	0.00100849235516539	0.0268009803279257	"gene_body"	"Age"	"Ovary"
"NPM2"	"cg07485417"	0.348140872899607	0.000180965406483667	0.00954442713401272	"gene_body"	"Age"	"Ovary"
"PHKB"	"cg02695413"	-0.359555742164259	0.000106311458497856	0.00682793915707195	"gene_body"	"Age"	"Ovary"
"PHACTR1"	"cg02220008"	0.340734907972031	0.000252842425574822	0.0119674203651839	"gene_body"	"Age"	"Ovary"
"FGFR2"	"cg22890715"	-0.280359225786966	0.00287925311660554	0.0499572370820186	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg16758314"	-0.357575811856576	0.000116755967599893	0.00720060061569446	"gene_body"	"Age"	"Ovary"
"DCP2"	"cg10837404"	-0.340222359331583	0.000258684251894735	0.0121185963652333	"gene_body"	"Age"	"Ovary"
"PATZ1"	"cg02135151"	-0.316333539636647	0.00071869463915369	0.021598807948	"gene_body"	"Age"	"Ovary"
"NFASC"	"cg11429436"	-0.336642202865028	0.000303100788950787	0.0131189928435004	"gene_body"	"Age"	"Ovary"
"MYRF"	"cg03157370"	-0.319247289613466	0.000637282434407267	0.0202203876797589	"gene_body"	"Age"	"Ovary"
"B4GALT1"	"cg01095463"	-0.315385349771246	0.000747175750794237	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"GPC6"	"cg13483841"	-0.339201931923819	0.000270687955759561	0.0122204394245485	"gene_body"	"Age"	"Ovary"
"COLEC11"	"cg09899008"	-0.323507737305889	0.000533386610558001	0.0183722781292807	"gene_body"	"Age"	"Ovary"
"PIEZO1"	"cg06988897"	0.294582124841806	0.00169855007216688	0.0368589993862044	"gene_body"	"Age"	"Ovary"
"VAV3"	"cg16256876"	0.316610431786641	0.000710567186198782	0.021598807948	"gene_body"	"Age"	"Ovary"
"NKX3-2"	"cg17805540"	0.379278361593499	4.03990673605779e-05	0.00380955443796981	"gene_body"	"Age"	"Ovary"
"KIF1A"	"cg01248300"	0.294426677659266	0.00170862460683851	0.036876656826184	"gene_body"	"Age"	"Ovary"
"ZNF467"	"cg05343480"	0.397920395604955	1.52609368969055e-05	0.00173625859209936	"gene_body"	"Age"	"Ovary"
"FGF12"	"cg11103928"	0.28312822015157	0.00260356196137726	0.0466999267126318	"gene_body"	"Age"	"Ovary"
"MECOM"	"cg26789411"	0.368158604444452	7.02464718465361e-05	0.00543148448335741	"gene_body"	"Age"	"Ovary"
"SST"	"cg25478614"	0.365505441183135	7.99222568212185e-05	0.0057342419218395	"gene_body"	"Age"	"Ovary"
"ARL15"	"cg17274605"	-0.313934117125793	0.000792773260424657	0.0225487365929356	"gene_body"	"Age"	"Ovary"
"KCNK5"	"cg06043886"	-0.300273251191238	0.00136481128117222	0.032349276914451	"gene_body"	"Age"	"Ovary"
"NPAS3"	"cg00972222"	-0.281006161513442	0.00281258854850831	0.0492508182593091	"gene_body"	"Age"	"Ovary"
"PRKCDBP"	"cg16776065"	-0.321034376436882	0.000591628628235423	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"PIP4K2A"	"cg14215711"	0.287995865087779	0.00217602741661118	0.0423372799638954	"gene_body"	"Age"	"Ovary"
"CDH23"	"cg09631193"	0.305302053345825	0.00112080016062417	0.0283366745371775	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg10464312"	-0.464572881611104	2.80138363548403e-07	8.10456069238384e-05	"gene_body"	"Age"	"Ovary"
"ANO2"	"cg26828839"	0.377422757716477	4.43682512352379e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"MROH7"	"cg10210690"	0.361264567990917	9.80029778172713e-05	0.00667090354988674	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg27411414"	-0.307689168068967	0.00101951182087379	0.0268874577941432	"gene_body"	"Age"	"Ovary"
"LHX6"	"cg11785192"	0.287338013640755	0.0022298331311283	0.0427913037501344	"gene_body"	"Age"	"Ovary"
"ZNF521"	"cg11257766"	-0.317497190832045	0.000685102032088699	0.021147878230831	"gene_body"	"Age"	"Ovary"
"PRCD"	"cg15796340"	-0.327689456633683	0.000446764755138475	0.0167170721893428	"gene_body"	"Age"	"Ovary"
"CYGB"	"cg15796340"	-0.285143849496654	0.0024180976428035	0.0444751261600164	"gene_body"	"Age"	"Ovary"
"BMP6"	"cg20969151"	0.365976953631974	7.81166390317184e-05	0.00565564466589641	"gene_body"	"Age"	"Ovary"
"KNDC1"	"cg00783952"	0.290041986164571	0.00201609306871916	0.0404437410561194	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg25396790"	-0.378310809558292	4.24252498813573e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"FAIM2"	"cg25762974"	0.33601806364395	0.000311529725983587	0.0133504916551338	"gene_body"	"Age"	"Ovary"
"EN2"	"cg20547407"	0.358681829762845	0.000110809464427255	0.00694871318660363	"gene_body"	"Age"	"Ovary"
"CLMP"	"cg11432943"	-0.362234679187628	9.35593653233539e-05	0.00647918943856687	"gene_body"	"Age"	"Ovary"
"DBNDD1"	"cg16331452"	0.285321416929987	0.00240234487988762	0.0442876727394097	"gene_body"	"Age"	"Ovary"
"NTF3"	"cg06582426"	-0.2961612201502	0.00159922044169245	0.0357758190944907	"gene_body"	"Age"	"Ovary"
"TIE1"	"cg08018468"	-0.353783696275106	0.000139472500416824	0.00822784439495991	"gene_body"	"Age"	"Ovary"
"SMTNL2"	"cg27194211"	-0.33042082177976	0.000397387925858157	0.015745260903156	"gene_body"	"Age"	"Ovary"
"AQP1"	"cg07135629"	-0.437364964037951	1.58827929105887e-06	0.000341866385783589	"gene_body"	"Age"	"Ovary"
"DCN"	"cg15675647"	0.324767187576272	0.000505798652043108	0.0176674581792601	"gene_body"	"Age"	"Ovary"
"PDCD1LG2"	"cg11299543"	-0.361994478925762	9.46417848448995e-05	0.00649764805607568	"gene_body"	"Age"	"Ovary"
"SPOCK2"	"cg26435178"	0.28868611875688	0.00212083580703254	0.0419115046332684	"gene_body"	"Age"	"Ovary"
"PCDHGA2"	"cg09240286"	-0.344391373434198	0.000214577767333313	0.010815805943307	"gene_body"	"Age"	"Ovary"
"GPR176"	"cg24493446"	-0.368647634031703	6.85869178738655e-05	0.00535515896026926	"gene_body"	"Age"	"Ovary"
"DCN"	"cg06108576"	0.288109187171372	0.00216687820405831	0.0423372799638954	"gene_body"	"Age"	"Ovary"
"GPIHBP1"	"cg11270656"	-0.283375988475689	0.00258009271748363	0.046488367425429	"gene_body"	"Age"	"Ovary"
"TIE1"	"cg10965178"	-0.447078724057555	8.69655744163323e-07	0.000209876919591415	"gene_body"	"Age"	"Ovary"
"CYP2W1"	"cg25428297"	-0.413400892321446	6.49601821026832e-06	0.000994890173588018	"gene_body"	"Age"	"Ovary"
"HSPB7"	"cg09599518"	-0.340845782352544	0.000251594881273142	0.0119674203651839	"gene_body"	"Age"	"Ovary"
"HSPB7"	"cg21214613"	-0.306080265444328	0.00108681401507184	0.0275649261657074	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg03042573"	0.423018820099789	3.73889272418941e-06	0.000647316122944445	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg21230493"	0.386702610659761	2.76087782377788e-05	0.00274845387357088	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg02409177"	0.448627572185258	7.88653701506946e-07	0.000196276189962541	"gene_body"	"Age"	"Ovary"
"SPOCK2"	"cg08641278"	0.322555346056771	0.000555159270545134	0.0186552254456601	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg02217408"	0.463349164460767	3.03867163834916e-07	8.10456069238384e-05	"gene_body"	"Age"	"Ovary"
"ADGRF5"	"cg02592743"	-0.359307150986987	0.000107573348550966	0.00685371318287913	"gene_body"	"Age"	"Ovary"
"TNFAIP8L1"	"cg02436098"	-0.320615499489119	0.000602051608312665	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"CA14"	"cg05037389"	-0.376292048682456	4.69626872545703e-05	0.00401336620145231	"gene_body"	"Age"	"Ovary"
"SPOCK2"	"cg10856045"	0.308593832797716	0.000983361290982966	0.0263686509137655	"gene_body"	"Age"	"Ovary"
"FLI1"	"cg03847470"	0.297639782055428	0.00151102551355665	0.03451649362209	"gene_body"	"Age"	"Ovary"
"CNNM1"	"cg00851482"	-0.468509734087258	2.15196386613329e-07	6.74865089985299e-05	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg09557462"	0.547730060026518	4.9263909468005e-10	1.96168887501596e-06	"gene_body"	"Age"	"Ovary"
"CLEC14A"	"cg16404157"	-0.299096528797768	0.00142847582692404	0.033164006194384	"gene_body"	"Age"	"Ovary"
"SGK3"	"cg00528502"	-0.549847499845139	0.000110574557635407	0.0109468812059053	"promoter"	"Age"	"Prostate"
"ETV3"	"cg17893189"	-0.62706259439674	7.23357743200052e-05	0.00368912449032026	"enhancer"	"Age"	"BreastMammaryTissue"
"CHD7"	"cg03668598"	0.600764882976947	0.000172114728756936	0.00438892558330187	"enhancer"	"Age"	"BreastMammaryTissue"
"PSD3"	"cg09985226"	0.623482764169087	8.1772098847822e-05	0.0144525193569886	"gene_body"	"Age"	"BreastMammaryTissue"
"GDF6"	"cg15270654"	0.687547707899055	7.04722691516031e-06	0.00384073866876237	"gene_body"	"Age"	"BreastMammaryTissue"
"GDF6"	"cg17999376"	0.615737296104788	0.000106073536565054	0.0144525193569886	"gene_body"	"Age"	"BreastMammaryTissue"
"SLIT3"	"cg26624398"	0.646050581380544	3.6769418126358e-05	0.0100196664394325	"gene_body"	"Age"	"BreastMammaryTissue"
"GDF6"	"cg00394180"	0.585461841221741	0.000275505018710016	0.0300300470393917	"gene_body"	"Age"	"BreastMammaryTissue"
"LRRC14B"	"cg23508534"	-0.764076686485091	8.77754955167167e-06	0.00119374673902735	"enhancer"	"Age"	"Testis"
"PPFIA2"	"cg22491193"	0.718436744824842	5.23664793986019e-05	0.0299536262160003	"gene_body"	"Age"	"Testis"
"LRRC14B"	"cg10868030"	-0.752164524293569	1.45054580046608e-05	0.016594243957332	"gene_body"	"Age"	"Testis"
"MAFB"	"cg04926845"	-0.608516924724709	6.44622533400801e-05	0.00741315913410922	"enhancer"	"Age"	"WholeBlood"
"FAM49A"	"cg25761930"	-0.571802751165105	0.000628821156169127	0.0320698789646255	"enhancer"	"Age"	"MuscleSkeletal"
"CLK4"	"cg03725293"	-0.576816923569445	0.000548675643758691	0.0320698789646255	"enhancer"	"Age"	"MuscleSkeletal"
"TCF7L2"	"cg22978474"	-0.357967070797202	2.89644685788008e-05	0.00150615236609764	"enhancer"	"BMI"	"Lung"
"TCF7L2"	"cg01052941"	-0.370641455109824	1.41975125189961e-05	0.0021722194154064	"gene_body"	"BMI"	"Lung"
"TCF7L2"	"cg05081225"	-0.490687783599099	3.09344411288583e-09	1.89318779708613e-06	"gene_body"	"BMI"	"Lung"
"TSPAN2"	"cg17032229"	-0.395881535169249	3.13047772367899e-06	0.000638617455630514	"gene_body"	"BMI"	"Lung"
"ANK1"	"cg08923054"	-0.357035935606323	3.04861785642268e-05	0.00373150825626137	"gene_body"	"BMI"	"Lung"
"PRKCI"	"cg02151273"	0.30224833703296	0.000474081831565347	0.0414482972739989	"gene_body"	"BMI"	"Lung"
"EML4"	"cg04741211"	-0.305501173863342	0.000408552889364108	0.0414482972739989	"gene_body"	"BMI"	"Lung"
"PLVAP"	"cg18102633"	-0.461537308175611	3.2620743532894e-08	9.98194752106558e-06	"gene_body"	"BMI"	"Lung"
